X,Y,mode,released_day,bpm,danceability_%,valence_%,energy_%,acousticness_%,liveness_%,speechiness_%
-33.08020960087081,11.852411582995307,Major,16,110,82,67,69,0,18,4
-26.917128621667395,35.80641935905397,Major,22,94,89,61,66,17,36,16
33.51909130248516,-20.95453084298296,Major,29,134,45,17,60,21,33,4
-5.043133677990856,0.2755622313580451,Major,24,120,62,32,76,0,39,4
-36.04951992115556,-5.296632103414873,Minor,2,123,70,86,68,24,11,4
-32.17703029829901,-15.402520927214356,Major,3,131,77,84,71,35,15,4
18.242182577001177,-74.99216743726164,Major,1,171,70,6,73,1,36,26
-31.084016714828245,-8.887124143506819,Minor,26,130,80,64,76,2,20,6
-3.003628759710258,32.292883611828294,Major,2,94,82,53,67,34,9,8
12.398277220159468,38.169426684235184,Minor,7,89,73,44,57,39,32,6
-30.539280120229616,41.10472509267938,Minor,17,87,65,71,56,4,15,20
-37.282387113417634,-18.557133550190382,Minor,22,124,72,79,78,55,15,30
-16.93909320583988,66.72170516286931,Major,27,78,71,80,65,51,22,32
-31.84405859531012,-0.0293486546843667,Major,1,120,70,70,79,7,18,10
5.389751090632677,45.6416445964728,Minor,31,96,48,50,80,40,37,20
14.626072806205755,24.631139890229232,Major,25,106,73,22,86,31,12,4
37.21027013610667,-64.60446766004708,Minor,24,170,78,75,46,62,12,35
20.09805164869387,-25.701222620395352,Minor,24,134,67,11,76,8,30,7
-42.652055956686205,5.964122670713463,Major,20,115,71,90,73,30,11,5
-38.78631552163371,-17.79617820218487,Major,9,130,74,79,87,45,30,3
-27.929106488547006,2.5565451383276323,Major,20,118,65,63,79,3,10,3
41.3921158350681,17.35389621260912,Major,22,110,59,22,38,42,12,3
-3.2445728428133127,23.810583158382872,Major,29,100,72,42,66,18,19,4
-26.279574665638407,-23.225206218477275,Minor,14,142,70,76,79,26,11,7
66.70311809770683,-10.262179216444952,Major,21,140,64,18,37,72,12,7
-67.31682829573906,12.792866077683351,Major,10,116,90,96,73,62,9,4
-53.52509604736357,0.0526407481075596,Major,13,120,73,64,85,25,61,3
-4.354883483832966,35.325206128175445,Minor,1,92,76,46,79,31,7,6
-36.079081217916304,12.481930416303754,Minor,26,110,81,64,79,5,31,3
-38.772656573940274,0.3914929212249001,Major,21,120,71,57,97,1,13,11
-11.840415195131325,63.32761378322064,Major,11,80,63,40,61,9,56,6
21.72834302381876,16.2391135430547,Minor,13,115,95,43,69,47,9,31
33.00249881101641,56.80246206917146,Major,28,76,58,46,67,65,13,4
-16.02123428851908,-62.58533166212296,Major,20,172,60,77,78,45,12,6
50.544764527631486,30.15094085349355,Major,9,99,40,45,56,69,9,5
36.87491003193447,-32.66385617810278,Minor,27,136,36,12,57,9,14,8
67.29448224512419,-35.35365243973848,Minor,10,150,90,64,14,67,11,10
61.66069901040454,39.149667761716486,Minor,7,92,71,41,31,79,10,5
-37.68030807669637,26.746435250729323,Major,15,95,77,72,87,17,7,5
-22.82567515889856,21.587346793838257,Minor,25,102,83,58,83,21,10,5
27.529894067986447,-18.59395701635622,Minor,9,145,70,34,55,43,16,6
-33.85837293403801,63.78581110320295,Major,24,110,50,24,86,0,64,4
22.378476086332668,38.83279883042577,Major,24,95,64,30,77,46,38,6
-25.84828388967229,51.39282511272209,Minor,3,94,68,81,82,53,9,13
-59.2647536434872,-27.498163849544284,Major,2,142,61,92,91,0,26,3
11.27720707763036,-35.97166246210198,Minor,5,145,59,20,74,1,15,5
-39.438378147185645,-2.165810182035222,Minor,3,121,64,67,80,0,36,3
21.745217708006606,-16.31748739448253,Minor,3,140,66,43,76,49,12,3
-8.778494089972705,-15.415067671827863,Minor,23,137,84,44,67,8,11,6
-46.71897884737895,17.58030351693689,Major,31,104,56,72,85,0,15,3
-34.520055941720045,33.60519033742344,Major,17,92,57,68,76,7,33,3
69.62161198528514,-25.281224562750985,Minor,15,146,74,51,45,86,21,38
76.65985117013123,9.932966552037009,Major,23,120,56,20,43,89,12,4
-43.54924148720815,-27.704936884809623,Major,31,144,68,83,81,9,8,4
54.81159018789836,36.15758012666585,Major,5,94,59,44,56,80,6,3
-35.07193139208648,29.19180850863856,Major,31,94,73,65,79,5,11,6
-27.74987582449629,8.592315877317638,Minor,15,113,79,66,74,8,11,5
-5.544172514243734,-32.97274329207698,Major,3,148,50,49,76,12,12,3
0.099657862050841,33.60892839714341,Major,3,98,70,29,73,12,11,26
81.04443999001738,-9.1060579592295,Major,31,140,58,26,38,91,10,4
77.20603624636239,30.154456465689087,Major,9,100,36,28,28,81,18,3
-23.049179794315176,-27.47538145101385,Major,23,140,86,68,79,39,11,29
-48.47124833271047,27.298586404467184,Minor,1,100,59,78,94,27,29,23
-13.28312251119544,25.003268183176694,Minor,1,100,59,49,65,2,13,3
-33.27771640819093,-17.746857756210414,Minor,19,132,87,82,70,42,21,5
-2.718142497280419,-26.87950562336056,Major,3,142,49,48,67,10,26,3
-37.879690688409184,-63.85217624651288,Minor,20,176,72,96,63,25,21,7
22.69349096986604,-17.614014552714707,Major,6,140,53,51,70,49,14,3
-24.778756768581783,29.143225293141366,Minor,24,105,55,40,90,1,32,6
-67.46629436854674,-37.64371802550522,Major,8,135,81,97,77,75,35,3
-3.9690620221047785,-5.077530816695253,Minor,28,128,82,61,59,30,12,4
-7.973723309725036,22.114651090966444,Major,3,101,74,43,69,12,12,7
-1.3672037972085231,1.7798202122421976,Major,6,122,88,43,50,7,14,5
51.44019216557074,26.546517024933515,Minor,8,105,76,49,56,80,10,13
57.21480973091983,51.55601548156363,Major,23,83,53,40,36,73,11,33
-24.3257308959114,56.92180763184128,Minor,3,77,72,59,76,24,42,28
79.37406100163695,-10.860630301460803,Minor,25,140,75,18,25,78,11,26
-68.7155685313072,-67.22600393520516,Major,3,158,65,72,95,31,92,5
1.1732222093200977,-63.209321240334354,Major,28,176,75,43,65,15,11,32
-12.03665072447228,56.79186093765698,Major,20,98,73,88,57,56,5,2
52.31349678960823,22.615584026146028,Minor,27,107,66,47,40,72,11,3
18.03934002225216,19.770908469711863,Minor,19,109,66,16,57,10,12,3
-37.90750289124042,12.886417385875808,Minor,15,109,84,72,74,10,34,7
-27.1146090354624,-36.83518987891488,Major,3,148,53,61,81,5,36,4
-7.841887940589042,-38.32155671654746,Minor,20,158,60,52,76,17,19,5
-30.69832182763699,28.839957005962688,Minor,29,94,74,64,73,6,10,6
16.21835299437374,28.539535573903542,Minor,12,96,70,40,51,35,10,4
10.952589394779302,26.406400333123,Minor,6,100,80,29,67,29,12,3
-9.256419672192685,19.43897894778403,Major,24,105,58,42,68,1,14,4
24.18560713145673,-1.2530383681414434,Major,3,125,53,32,66,38,9,3
-5.892065668860059,-55.917068238937006,Minor,27,170,56,56,63,13,19,27
-55.23949901626053,5.196896863636372,Major,27,115,70,84,90,17,41,6
-3.202872046899341,-7.124576456748099,Major,27,122,64,25,89,0,15,9
-47.73576808136559,16.021666336491794,Minor,17,105,88,82,80,8,11,8
-30.69322287763408,-15.825505888863336,Major,30,133,66,74,84,25,21,4
-24.58164705125444,21.660848075139025,Major,13,100,79,60,68,7,26,4
-1.7963855771440485,4.590345466957931,Minor,28,120,82,55,45,15,9,10
96.90669214335036,-50.72140754831426,Major,28,177,25,17,30,90,13,3
6.8490896193824415,-22.52594925238518,Minor,22,142,64,31,72,15,9,5
-33.754762808162006,-41.437825967155504,Minor,4,144,57,47,84,1,52,4
-41.95009118576277,-0.8915378791540735,Minor,12,120,65,80,86,9,19,10
31.833368814840952,-16.09501474018756,Major,27,135,92,73,51,55,15,6
-37.9235837082613,17.62641435655844,Major,9,107,81,82,78,38,12,4
-29.42190730625364,17.64274402150513,Major,22,105,82,62,74,10,33,7
0.404220897026822,20.33079821167071,Minor,25,108,44,38,77,9,9,20
-12.688448990301422,-32.27863277148518,Minor,1,147,51,62,79,22,14,3
-7.5104976285906755,13.8706392236938,Major,20,115,71,34,88,16,44,4
-3.125937400884552,-59.01927511458161,Major,21,174,70,57,64,23,8,32
-47.438353958501885,32.55674419287581,Minor,12,90,68,83,71,3,31,8
90.38741898610152,-10.281872494722396,Minor,21,141,41,9,25,84,14,4
30.64306055388448,47.50177404495828,Major,1,82,68,50,49,56,8,4
52.66681040888627,38.99743331776215,Major,20,92,47,25,43,62,32,3
-29.84425905677779,5.224117864600055,Minor,12,116,77,65,80,6,15,4
-30.670094260304555,-3.258925689957957,Minor,2,124,79,59,86,4,8,11
-51.64285723972887,-6.341326634761939,Minor,27,125,71,83,89,1,17,9
-39.126409506745695,32.64571225236404,Major,19,90,80,71,69,2,27,10
17.42014541558787,55.28080913447448,Major,27,83,46,34,64,31,7,34
-37.92164792825674,-2.688589500477136,Minor,31,124,79,68,79,1,10,8
33.41278971040074,-33.62439698170974,Major,8,140,58,4,60,7,8,3
-53.24137720773241,-52.723191701314335,Major,16,154,64,61,91,15,72,4
-47.88254876569154,-34.10154081148796,Minor,23,150,74,89,70,2,5,6
26.787355061863703,-81.99608600296676,Minor,10,186,41,9,61,2,12,5
26.922293904684786,-58.842427621993856,Minor,22,166,40,23,48,5,12,3
-16.177732342557583,45.96138896784451,Major,22,107,87,20,83,0,31,9
-1.4900569932451102,46.1256150771336,Major,9,87,87,52,52,31,28,24
7.967186237777475,52.59259353646368,Major,5,82,40,39,64,21,7,7
78.99174133292297,16.14862457406394,Minor,9,114,46,60,28,91,21,4
43.77536209463104,-29.19929032454016,Major,4,148,47,15,52,38,29,5
-59.39285290706831,-33.38682993837598,Major,20,140,91,97,57,38,40,29
-46.51698860886245,22.06400733154343,Major,3,101,90,76,81,15,33,6
22.331775988921013,-41.98080808178529,Minor,17,140,81,6,84,5,6,6
12.65310828175952,51.0647375540804,Minor,2,88,49,24,66,19,18,29
10.373018280617432,-59.71202637028704,Major,4,180,64,44,65,28,14,12
-65.1470657456003,-13.747374272559885,Major,12,133,95,91,89,6,31,24
56.37915946957274,21.00016168950515,Minor,16,108,63,20,55,72,6,6
38.30485656964368,53.879915197981965,Minor,5,80,39,24,43,39,23,3
-24.20539531812799,65.32679327857127,Minor,11,75,80,46,62,3,11,46
35.205553935970954,6.692906211547428,Minor,30,121,67,26,64,52,17,10
24.313733538388263,-23.304723311388862,Minor,28,140,58,17,62,18,20,8
-40.37837370847133,-7.4068109561892355,Minor,3,126,81,59,90,5,36,3
-17.859192772886413,42.51409796362064,Major,12,102,58,29,94,0,9,11
46.899280284336335,47.6377373306106,Major,8,82,70,31,34,60,11,4
-63.944841572200936,-17.669888995525813,Minor,24,121,46,53,78,23,72,6
-59.75242371130453,16.53967262465749,Minor,27,103,70,92,83,1,7,6
-49.94855041755196,12.942332245305987,Minor,25,108,82,88,76,9,12,9
17.2110439013351,40.98194530816541,Minor,14,85,65,36,47,31,12,10
-34.59347029448822,-3.3144093988101138,Minor,14,125,84,70,69,1,5,5
28.863922144190607,6.693125766073342,Major,21,120,69,40,39,41,13,6
32.54943365982893,32.01761892286755,Major,17,94,58,44,57,57,10,3
-6.107053831634805,-9.798465899978323,Minor,1,130,65,49,80,22,7,5
-22.131099743974183,12.818989042125404,Major,1,110,74,51,74,2,29,4
23.274049658004607,-41.16606880753954,Major,28,150,34,33,63,16,7,4
-52.90818544731832,18.634536219470256,Minor,1,107,74,88,65,28,46,3
57.94202119111304,-37.45754686365676,Major,1,140,70,85,41,71,45,5
70.08441802538164,11.088072312483195,Major,1,119,74,78,37,84,6,3
84.60113726115547,39.11670246657677,Major,14,93,35,38,23,91,29,3
-8.085724696393497,-20.461994937929443,Major,13,133,46,53,63,5,30,18
51.16947298102381,-97.65650512114648,Major,14,202,24,76,60,77,12,4
84.44031186000076,-11.230115103834596,Major,16,134,45,72,24,91,18,4
31.115397386729104,21.755984078220106,Major,1,105,72,33,51,48,9,3
-32.44746392471588,-48.03454928828732,Major,25,160,51,69,81,0,21,5
-48.86382009895801,-48.09447999746705,Major,1,148,50,96,82,47,34,4
65.30782896412185,-33.196492876089394,Major,14,151,65,70,47,87,9,4
-12.213753341065631,-63.23313213975904,Minor,1,162,67,88,54,51,9,4
-35.317345869812506,46.74129448268624,Major,22,92,53,84,77,40,32,3
25.3057198951475,-27.877576039435148,Major,9,152,65,35,65,44,21,7
59.1889553974186,73.26491158836697,Minor,9,65,71,55,26,85,13,8
47.67241675614248,-58.65434975608864,Major,1,147,33,39,61,32,77,3
1.3823149484642607,-40.10102932848923,Minor,8,150,73,71,69,53,32,9
50.98207532174209,-27.937305212527544,Major,1,140,67,81,36,64,15,3
92.54168242783852,-9.083379448167328,Major,1,139,36,22,15,84,11,4
-12.05807540378266,35.00686793499646,Major,16,95,75,74,58,36,9,3
12.24778736455262,12.020320204130458,Major,25,115,60,23,57,0,27,3
62.88297269282787,3.174739311425953,Major,9,125,62,59,43,84,11,5
74.18968302899539,54.83723200282527,Major,9,76,60,19,20,78,11,5
-55.269817946746805,19.25507185701348,Minor,1,101,72,91,87,14,13,3
77.48297473254748,-33.31383488710518,Major,1,143,60,86,32,88,34,6
43.554656555528815,7.64972405960507,Minor,9,119,51,51,66,67,9,23
52.910187776534784,54.13023794509841,Major,8,78,67,22,59,76,15,16
96.78589714460912,37.192524553160126,Major,1,96,23,19,25,91,40,3
-15.296098355793328,-74.64932928701454,Major,1,180,51,87,58,36,18,4
32.970871251164475,-7.649277116574569,Major,22,126,34,35,76,39,8,5
48.38963314573569,-25.817309968844487,Major,9,150,43,42,44,57,15,6
-13.606986595629168,41.11763524298453,Major,9,90,53,47,74,9,34,4
-22.080204481902868,-42.94767255162715,Major,9,160,72,78,68,28,11,12
-22.54210385807152,8.102089943310308,Major,10,114,59,60,94,24,10,4
61.65599299061867,19.178036642661297,Major,1,113,73,72,32,77,15,5
-20.364556680262776,-26.98084910963521,Major,7,147,67,69,72,17,19,3
-53.40954273487339,24.072477200540447,Minor,4,100,70,92,59,3,10,3
-4.153669310201574,-44.0356677775888,Major,2,155,49,42,77,3,12,9
39.76892448484848,20.02368186825967,Minor,3,107,54,41,39,51,11,16
21.92497301040573,23.875882972464208,Major,2,112,80,15,54,9,38,5
-10.719958427195587,-49.890358159732656,Major,31,166,70,57,57,9,11,7
66.41775882063006,44.72143764763332,Minor,1,107,69,96,36,81,8,4
8.407191744064972,58.65691582705851,Major,9,81,47,33,68,24,22,38
-30.248959159555927,-37.905357612850025,Major,9,150,79,77,46,5,11,7
63.24638763659392,19.47353466652253,Major,21,110,66,19,32,69,12,4
35.484497553889014,38.4592586900862,Major,21,108,64,4,40,6,10,6
0.4255254806697615,-11.911306489176097,Minor,28,130,89,48,74,30,7,36
3.5814718055961614,-47.3639656544499,Major,21,164,70,39,56,6,9,7
-58.807389841200745,21.096347403368668,Minor,6,114,80,42,68,2,66,4
-61.68094811120064,27.225627919259452,Major,20,93,63,93,88,1,12,4
-3.6097855019401903,39.50401427946185,Minor,25,90,87,51,69,36,9,8
62.525353957860766,-3.925619329105376,Major,8,128,45,35,68,78,39,8
-25.612800144947787,28.93728052180184,Major,6,97,83,47,80,2,24,9
45.051864835033214,-61.66318337407321,Minor,1,152,69,94,71,79,7,8
53.17942410778513,-76.57568085784774,Major,1,175,51,94,34,73,10,5
41.45394287523207,11.497295208797704,Major,9,116,61,48,55,67,16,8
52.10445830968348,64.18077882583482,Minor,2,80,33,51,59,76,44,6
-2.9564351637302617,50.73666152711444,Minor,25,93,63,34,86,26,21,39
12.076495362279095,2.6069385953025077,Major,13,122,70,42,54,30,37,5
-52.69738207393589,-3.5390013476036835,Major,7,122,70,91,79,3,7,10
-15.943270183515148,-15.349170953434523,Minor,7,135,70,60,58,4,16,3
42.06882295025524,18.94851219084386,Major,5,109,60,45,47,62,31,5
-37.673750816398346,34.25980492145808,Minor,7,93,65,82,74,27,32,5
-34.755914756019244,-3.028471531965641,Minor,20,125,85,64,81,2,7,9
0.308913571337046,-96.62200516652103,Minor,19,206,58,83,45,36,11,8
-15.805014815577584,-9.53765779818003,Major,24,130,76,44,77,1,13,3
-21.439811791106656,1.0169773841500682,Minor,7,121,80,62,51,2,9,8
-8.470858243650714,-2.0278323933657494,Minor,7,123,74,35,73,0,21,5
-7.986590656587566,0.3720175291503732,Minor,23,122,67,50,67,15,30,4
-14.970648848480035,-30.103151349960783,Major,7,143,53,50,79,0,8,3
-9.754556806298975,0.5165116523931017,Minor,6,121,70,35,77,1,26,4
-8.054186482557506,-49.81401414444431,Minor,14,166,56,68,66,28,11,18
44.71785101965868,-30.252637882532667,Major,7,135,41,27,64,36,60,3
20.08475403784932,45.882607245185326,Minor,7,87,49,49,59,44,35,21
-20.17013145541045,11.57289066997048,Major,9,111,77,74,66,30,13,3
-50.77882147848632,9.718820538805105,Major,7,110,75,85,84,10,31,19
25.198073222964688,-6.213919610688556,Major,11,130,66,19,61,30,9,7
-10.8320044056676,-70.21238749535853,Minor,18,179,61,76,51,30,38,15
22.882570277924632,40.72202381331046,Minor,26,93,74,53,73,61,13,4
65.12113340787448,64.84777202785611,Minor,7,78,27,10,49,62,49,5
3.8153449340510384,-70.86882483262602,Major,19,180,65,37,58,2,4,31
57.8812970896777,50.20647835953866,Minor,7,86,28,13,41,50,19,3
-33.73184092022004,40.40056041702492,Minor,17,88,74,55,85,1,5,22
-37.91209179852624,24.29850185680851,Major,5,97,68,72,78,4,7,5
-22.9553072548842,-14.8316410184732,Minor,8,134,71,59,80,13,36,5
-4.965463994817414,8.451065772223329,Major,21,116,75,36,76,12,10,10
20.28889622570337,-59.68743691880496,Minor,5,170,64,14,70,9,9,8
4.3662970013580455,-18.84656441205104,Minor,10,140,83,40,55,16,14,23
-16.414404831161995,4.838856426713017,Minor,4,118,75,46,76,3,9,4
72.79938740256887,69.110767795377,Major,30,65,31,31,24,76,14,4
17.34539254459188,-0.5685214789967513,Minor,22,120,56,16,67,0,11,4
80.39992121517847,-52.175666425298985,Major,21,176,29,12,33,68,12,5
56.06719502129468,-76.8522317184106,Minor,10,180,59,69,61,84,46,36
67.12071980478277,-14.453605041239651,Major,8,144,59,21,43,76,10,7
9.807801490418562,-9.504140999078976,Minor,30,133,82,52,61,38,14,27
23.809647869905376,35.01894036323179,Major,12,93,63,21,52,28,9,3
20.419845667855075,4.150419934110968,Major,7,122,77,25,62,34,23,3
-17.89443796642542,40.61964313316396,Major,19,88,53,55,73,9,3,5
21.12257933236766,-55.78880550561822,Minor,5,170,70,61,44,40,37,4
48.64276939715388,37.13560958693878,Minor,7,94,46,55,50,71,10,11
6.743828135488903,-53.02021213747971,Major,18,170,65,46,47,12,13,16
-30.77887931510377,73.28342482418394,Minor,27,90,79,79,70,57,66,8
70.36342293459728,55.28607521520176,Major,1,78,40,7,29,62,9,3
-0.387196817736219,35.37948105883956,Major,9,94,57,36,58,5,15,3
4.007095963699522,81.56552548541725,Major,30,73,83,11,41,0,36,14
-26.43689420898677,-66.95604455596458,Major,3,176,73,79,86,42,7,18
5.538873711563546,-3.4442314128674703,Minor,2,128,81,57,63,40,10,4
23.477966458895544,5.561078898831385,Major,30,120,58,44,60,44,5,6
-47.26352277830637,45.1188679007049,Major,5,82,63,85,62,6,35,4
-5.098652956371705,38.34834947894844,Major,13,95,77,40,47,2,9,3
-38.72855296560965,-5.909690875283912,Major,7,118,44,52,94,11,4,29
-55.63536197977844,-4.229812246105827,Minor,22,123,75,93,86,8,14,3
4.666873695534951,42.852822924876406,Major,19,90,63,49,68,38,42,18
35.308991291048685,19.515454451691337,Minor,30,110,73,14,57,40,11,5
-26.60232358840173,50.17407339076463,Minor,29,96,66,76,82,47,10,32
6.281090754892905,39.48095824209639,Minor,9,88,56,58,55,35,23,11
-25.51425658241612,23.76244011738922,Minor,8,98,73,60,85,17,24,5
-30.94004961253657,11.528372119536357,Minor,24,110,72,67,68,0,14,4
-7.1329276441477845,47.080256656789246,Major,17,80,70,57,49,19,12,8
25.543261698750857,18.041035510425303,Minor,16,110,86,31,53,43,11,6
-40.08800342207312,24.14902582642912,Major,21,110,79,70,36,0,6,11
-14.372043657353212,58.3868847947252,Minor,7,78,77,49,42,1,13,19
-9.927577207487024,-8.37575150328823,Major,24,129,83,44,62,2,8,6
58.173609609300975,-62.01174537726802,Major,1,181,44,22,60,61,42,9
-38.84196051063029,6.890501154836113,Minor,21,114,75,74,77,1,9,10
-1.746737792774358,-32.12218521228784,Major,5,144,74,39,65,5,11,35
9.929503537016547,29.89500708219096,Major,11,101,66,18,68,9,12,4
-25.21410378886719,44.56692810614554,Major,21,84,67,78,63,29,12,5
-11.785619886033844,-33.46174040103662,Major,8,154,66,63,69,21,11,7
-16.68686292871181,-32.00120659237112,Major,5,148,59,72,62,18,9,3
33.72009851600375,-38.12621520373465,Minor,3,146,85,22,37,13,7,30
-13.61451605428293,3.0317901395566333,Minor,1,120,77,51,79,20,26,6
-35.03554804242867,10.648282147714108,Major,1,110,53,75,69,7,17,3
83.51990574991731,-18.979412830561174,Minor,11,136,77,82,30,95,13,5
-7.540255022420024,-28.82830232591953,Major,19,141,59,56,63,12,6,36
63.26354209798352,21.10862192412409,Minor,7,108,46,23,48,75,14,4
62.25074462010368,36.05719624290697,Major,19,94,42,47,36,76,9,5
-11.810093183854164,-81.07599656932537,Major,10,180,35,41,94,0,5,5
-20.496683829767303,-0.3587348962455339,Major,1,122,77,51,79,5,16,5
2.277291179575304,50.767357290490246,Major,30,85,59,33,52,7,12,3
1.683533774655152,-34.80460657225554,Major,7,148,68,29,73,0,7,7
-25.17800544930884,2.0234663758630997,Major,1,120,83,59,73,6,5,11
-32.84229610563354,33.16541520074912,Minor,24,91,70,76,72,22,27,4
-6.504047366081769,3.4823238355446087,Major,19,120,72,54,71,26,10,4
-49.15196908708005,15.08701269451152,Major,17,106,86,86,79,11,8,9
77.48935546208862,21.4240121772572,Major,7,110,63,31,35,93,29,3
71.75910295702174,-44.730208638571696,Major,21,169,39,36,45,81,8,13
13.107823335683706,10.31937516925518,Major,29,118,80,21,55,1,26,17
-35.56729513692125,40.3338478058735,Minor,25,92,91,79,66,32,9,16
54.76519496220042,15.408271427368163,Major,1,112,45,19,60,63,9,6
-20.63195646429248,-22.964529881814297,Major,25,140,79,56,91,26,13,21
-16.408260934510075,18.44268763485104,Major,29,105,73,52,76,13,5,3
-22.46867504787298,-60.263443288591645,Major,8,178,76,63,77,14,15,22
35.07398455718769,31.476963225548616,Minor,23,108,96,71,42,57,8,9
88.70634376618415,-46.1596732295024,Major,21,173,40,19,29,86,34,4
-24.22198138727592,31.28210447957632,Major,7,101,67,40,90,3,34,6
28.46352359720621,7.756121876880761,Minor,1,120,80,24,62,41,11,23
-10.34102210926814,-28.12483958116759,Major,23,144,73,66,80,44,9,12
-55.66169198152712,-15.974947884874174,Major,19,133,75,96,61,0,18,4
-23.129861649495965,-100.05760235169076,Minor,22,158,46,62,83,53,97,28
-59.32468518000952,-0.2923787730534799,Major,1,120,81,92,90,9,8,7
